"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"7688","Cd93",0,0,0,1
"7689","Sfr1",0,0,0,0
"7690","Lage3",0,0,0,0
"7691","Acat2",0,0,0,0
"7692","Alkbh4",0,0,0,0
"7693","Letm2",0,0,0,0
"7694","Ccdc109b",0,0,0,0
"7695","Chd1",0,0,0,0
"7696","Plekha1",0,0,0,0
"7697","Mlec",0,0,0,0
"7698","Nelfb",0,0,0,0
"7699","Wbscr16",0,0,0,0
"7700","Agpat6",0,0,0,0
"7701","Lurap1",0,0,0,0
"7702","Fam222b",0,0,0,1
"7703","Med13l",0,0,0,0
"7704","Tm9sf4",0,0,0,1
"7705","Naa20",0,0,0,0
"7706","Aamdc",0,0,0,0
"7707","Adcy5",0,0,0,0
"7708","Scfd1",0,0,0,0
"7709","Cyb5r1",0,0,0,0
"7710","Hist2h3c2",0,0,0,0
"7711","Ccl19",0,0,0,0
"7712","Zfp566",0,0,0,0
"7713","Gnrh1",0,0,0,0
"7714","C230004F18Rik",0,0,0,0
"7715","Aldh1l2",0,0,0,0
"7716","Atmin",0,0,0,0
"7717","Trim68",0,0,0,0
"7718","Parvb",0,0,0,0
"7719","Ankrd13b",0,0,1,1
"7720","Tarbp2",0,0,0,0
"7721","Ccdc6",0,0,0,0
"7722","Gramd1a",0,0,0,0
"7723","Dnttip2",0,0,0,0
"7724","Mtmr1",0,0,0,0
"7725","Itih2",0,0,0,0
"7726","Specc1",0,0,0,0
"7727","Efnb2",0,0,0,1
"7728","Tet2",0,0,0,0
"7729","Fam169a",0,0,0,0
"7730","A330076H08Rik",0,0,0,0
"7731","Cbln2",0,0,0,0
"7732","Phf19",0,0,0,0
"7733","Gnl3l",0,0,0,0
"7734","Cnnm1",0,0,0,0
"7735","Atr",1,0,0,0
"7736","Hebp2",0,0,0,0
"7737","Sox4",0,0,0,0
"7738","Tmem198",0,0,0,0
"7739","Ccm2",0,0,0,0
"7740","Supt5",0,0,0,0
"7741","Poldip2",0,1,0,0
"7742","Fam133b",0,0,0,0
"7743","Igbp1",0,0,0,0
"7744","Gm10033",0,0,0,0
"7745","X2610019E17Rik",0,0,0,0
"7746","Ssc5d",0,0,0,0
"7747","Neu3",0,0,0,0
"7748","Hspb3",0,0,0,0
"7749","Cdkl4",0,0,0,0
"7750","Pfdn2",0,0,0,0
"7751","Pggt1b",0,0,0,0
"7752","Ltbr",0,0,0,0
"7753","Scn3b",0,0,0,0
"7754","Zfp871",0,0,0,0
"7755","Klhl1",0,0,0,0
"7756","Srp68",0,0,0,0
"7757","Katnal1",0,0,0,0
"7758","Glb1l",0,0,0,0
"7759","Sept11",0,0,0,0
"7760","Med27",0,0,0,0
"7761","Hint3",0,0,0,0
"7762","Numbl",0,0,0,0
"7763","Ankrd40",0,0,0,0
"7764","Cul4a",0,0,0,0
"7765","Prdx6b",1,0,0,0
"7766","Rusc1",0,0,0,0
"7767","Ssfa2",0,0,1,0
"7768","Brca2",0,0,0,0
"7769","Tmem70",0,0,0,0
"7770","Adam9",0,0,0,0
"7771","Fam180a",0,0,0,0
"7772","Wwp1",0,0,0,0
"7773","Gbp3",0,0,0,0
"7774","Scamp4",0,0,0,0
"7775","Myo10",0,0,0,0
"7776","Nelfe",0,0,0,0
"7777","Rsph3a",0,0,0,0
"7778","Gab1",0,0,1,0
"7779","Rps6ka5",0,0,0,0
"7780","Abi1",0,0,0,0
"7781","Fig4",0,0,0,0
"7782","Zfp948",0,0,0,0
"7783","Slc17a5",0,0,0,0
"7784","Lrp6",0,0,0,0
"7785","Sptlc2",0,0,0,0
"7786","X2700094K13Rik",0,0,0,0
"7787","Gas2",0,0,0,0
"7788","Mkrn3",0,0,0,0
"7789","Pa2g4",0,0,0,0
"7790","Riok2",0,0,0,0
"7791","Rbfa",0,0,0,0
"7792","Dusp11",0,0,0,0
"7793","Zscan12",0,0,0,0
"7794","Thoc1",0,0,0,0
"7795","Cdkn1a",0,0,1,1
"7796","Arhgap20",0,0,0,0
"7797","Medag",0,0,0,0
"7798","Nudt13",0,0,0,0
"7799","Fam199x",0,0,0,0
"7800","Hace1",0,0,0,0
"7801","Slc2a4rg.ps",0,0,0,0
"7802","Ankrd35",0,0,0,0
"7803","Zfp422",0,0,0,0
"7804","Eif2a",0,0,0,0
"7805","Nrip2",0,0,0,0
"7806","AI597479",0,0,0,0
"7807","March2",0,0,0,0
"7808","Klhdc10",0,0,0,0
"7809","Hrasls",0,0,0,1
"7810","Zfp30",0,0,0,0
"7811","Mettl7a2",0,0,0,0
"7812","Sirt5",0,0,0,0
"7813","Cdk9",0,0,0,0
"7814","Otud3",0,0,0,0
"7815","Zfp276",0,0,0,0
"7816","Zkscan17",0,0,0,0
"7817","X2900060B14Rik",0,0,0,0
"7818","Adam1a",0,0,0,0
"7819","Arsa",0,0,0,0
"7820","Fbxo38",0,0,0,0
"7821","X2810403D21Rik",0,0,0,0
"7822","Tmem53",0,0,0,0
"7823","Myh11",0,0,0,0
"7824","Pan2",0,0,0,0
"7825","Rasd1",0,0,0,0
"7826","Kif3c",0,0,0,0
"7827","Polg",0,0,0,0
"7828","Tgfb2",0,0,0,0
"7829","Tigd2",0,0,0,0
"7830","Tmem60",0,0,0,0
"7831","Tjp1",0,0,0,0
"7832","Trmt61a",1,0,0,0
"7833","Ralgapa1",0,0,0,0
"7834","Clns1a",0,0,0,0
"7835","Oprl1",0,0,0,0
"7836","Cdh20",0,0,0,0
"7837","Dpcd",0,0,0,0
"7838","Fam102a",0,0,1,0
"7839","Flrt2",0,0,0,0
"7840","Foxj2",0,0,0,0
"7841","Chd1l",0,0,0,0
"7842","Taf8",0,0,0,0
"7843","Gm2694",0,0,0,0
"7844","Idi1",0,0,0,0
"7845","Fndc3b",0,0,0,0
"7846","Stk39",0,0,0,1
"7847","Pik3cd",0,0,0,0
"7848","Ctns",1,0,0,0
"7849","Mrpl48",0,0,0,0
"7850","Ppapdc3",0,0,0,0
"7851","Btbd2",0,0,0,0
"7852","Arhgef26",1,0,0,0
"7853","Syde2",0,0,0,0
"7854","Pou3f2",0,0,0,0
"7855","Znrf2",0,0,0,0
"7856","Rrp8",0,0,0,0
"7857","Utp11l",0,0,0,0
"7858","Tmem201",0,0,0,0
"7859","Kctd7",0,0,0,0
"7860","Ube3c",0,0,0,0
"7861","Ccny",0,0,0,0
"7862","Zfp770",0,0,0,0
"7863","Zbtb2",0,0,0,0
"7864","Mcu",0,0,0,0
"7865","Mn1",0,0,0,1
"7866","Spns2",0,0,0,0
"7867","Vps13d",0,0,0,0
"7868","X6430571L13Rik",0,0,0,0
"7869","Galnt9",0,0,0,0
"7870","Lars",0,0,0,0
"7871","Dusp19",0,0,0,0
"7872","B3gnt1",0,0,0,0
"7873","X1810032O08Rik",0,0,0,0
"7874","Nptx1",1,0,1,0
"7875","Vdac3",1,0,0,1
"7876","Nck1",0,0,0,0
"7877","Ptprk",0,0,0,0
"7878","Gpr137",0,0,0,0
"7879","X4933411K20Rik",0,0,0,0
"7880","Tubgcp5",0,0,0,0
"7881","H2afx",0,0,0,0
"7882","Dock9",0,0,0,0
"7883","Jtb",0,0,0,0
"7884","Rnf25",0,0,0,1
"7885","Tlcd1",0,0,0,0
"7886","Zdhhc13",0,0,0,0
"7887","Tmem169",0,0,0,0
"7888","Vps4a",0,0,0,0
"7889","Zc3h15",0,0,0,1
"7890","Lcmt1",0,0,0,0
"7891","Ubr7",0,0,0,0
"7892","Six5",0,0,0,0
"7893","Myo16",0,0,0,1
"7894","Cpsf1",0,0,0,0
"7895","Kcnh5",0,0,0,0
"7896","Man1a2",0,0,0,0
"7897","Zfp579",0,0,0,0
"7898","Mrpl55",0,0,0,0
"7899","Nudcd3",0,0,0,0
"7900","Tpx2",0,0,0,0
"7901","Ralb",0,0,0,0
"7902","X4933427D14Rik",0,0,0,0
"7903","Ephx4",0,0,0,0
"7904","Kif1c",0,0,0,0
"7905","Med9",0,0,0,0
"7906","Dnajc21",0,0,0,0
"7907","Shb",0,0,0,0
"7908","Dhrs7",0,0,0,0
"7909","Sord",0,0,0,0
"7910","X1110012L19Rik",0,0,0,0
"7911","Rab13",0,0,0,0
"7912","Tm4sf1",0,0,0,0
"7913","Dock7",0,0,0,0
"7914","Map3k5",0,0,0,1
"7915","Coro1a",0,0,0,0
"7916","Tfdp2",0,0,0,0
"7917","Aatf",0,0,0,0
"7918","Nkx6.2",0,0,0,0
"7919","X2610019F03Rik",0,0,0,0
"7920","Kdm1a",0,0,0,0
"7921","X4632428N05Rik",0,0,0,0
"7922","Nsmce2",0,0,0,0
"7923","Mir3064",0,0,0,0
"7924","Wnt6",0,0,1,0
"7925","Cog3",0,0,0,0
"7926","Shroom3",0,0,0,0
"7927","Ankrd63",0,0,1,0
"7928","Tvp23a",0,0,0,0
"7929","Tmem159",0,0,0,0
"7930","H2.K1",0,0,0,0
"7931","Stmn2",0,0,0,0
"7932","Srr",0,0,0,0
"7933","Vps8",0,0,0,0
"7934","Actr8",0,0,0,0
"7935","Pced1b",0,0,0,0
"7936","Slc35b2",0,0,0,0
"7937","Ddx46",0,0,0,0
"7938","Mrrf",0,0,0,0
"7939","Prmt6",0,0,0,0
"7940","Slc12a6",0,0,0,0
"7941","Npepl1",0,0,0,0
"7942","Ddx47",0,0,0,0
"7943","Malt1",0,0,0,0
"7944","Car11",0,0,0,0
"7945","Sin3b",1,0,0,0
"7946","Pdzd8",0,0,0,0
"7947","Hgs",0,0,0,0
"7948","LOC106740",0,0,0,0
"7949","Rnf214",0,0,0,0
"7950","D330023K18Rik",0,0,0,0
"7951","Smarcb1",0,0,0,0
"7952","Cant1",0,0,0,0
"7953","Rpusd1",0,0,0,0
"7954","Ppp4r4",0,0,0,0
"7955","Ift140",0,0,0,0
"7956","Txnrd3",0,0,0,1
"7957","Stim2",0,0,0,0
"7958","Akirin1",0,0,0,0
"7959","Ormdl1",0,0,0,0
"7960","Xpc",0,0,0,0
"7961","H2.D1",0,0,0,0
"7962","Ethe1",0,0,0,0
"7963","Bahcc1",0,0,0,0
"7964","Hook1",0,0,0,0
"7965","Stard8",0,0,0,0
"7966","Zfp300",0,0,0,0
"7967","Gm12060",0,0,0,0
"7968","Ppil2",0,0,0,0
"7969","Kcnab2",0,0,0,0
"7970","Emc9",0,0,0,0
"7971","Tapt1",0,0,0,1
"7972","Fam131c",0,0,0,0
"7973","Iqsec2",0,1,1,1
"7974","Slc29a3",0,0,0,0
"7975","Sgip1",0,0,0,0
"7976","Doc2a",0,0,0,0
"7977","Blnk",0,0,0,0
"7978","Bphl",0,0,0,0
"7979","Exoc8",0,0,0,0
"7980","Ddx56",0,0,0,0
"7981","Dcun1d2",0,0,0,0
"7982","Mast3",0,0,1,1
"7983","Ube2o",0,0,0,0
"7984","Olfm3",0,0,0,0
"7985","Stk19",0,0,0,0
"7986","Prkcz",0,0,0,0
"7987","Srgap1",0,0,0,0
"7988","Gbp6",0,0,0,0
"7989","Tmem107",0,0,0,0
"7990","Arhgap23",0,0,0,0
"7991","Nup85",0,0,0,0
"7992","Vkorc1",0,0,0,0
"7993","Cops3",0,0,0,0
"7994","Cldn19",0,0,0,1
"7995","Mrpl23",0,0,0,0
"7996","Pop4",0,0,0,0
"7997","Acat1",0,0,0,0
"7998","Tpgs2",0,0,0,0
"7999","Lsmd1",0,0,0,0
"8000","Ttc4",0,0,0,0
"8001","Orc4",0,0,0,0
"8002","Klhl8",0,0,0,0
"8003","Plxdc2",0,0,0,0
"8004","Snx22",0,0,0,0
"8005","Agl",0,0,0,0
"8006","Tubg2",0,0,0,0
"8007","Rrn3",0,0,0,0
"8008","Eif3e",0,0,0,0
"8009","Gtpbp1",0,0,0,0
"8010","Mau2",1,0,0,1
"8011","Gm10778",0,0,0,0
"8012","Tulp3",0,0,0,1
"8013","Epc2",0,0,0,0
"8014","X2210013O21Rik",0,0,0,0
"8015","Mrpl2",0,0,0,0
"8016","Iqce",0,0,0,0
"8017","Baz2b",0,0,0,0
"8018","Epha7",0,0,0,0
"8019","Trmt112",0,0,0,0
"8020","D17Wsu104e",0,0,0,0
"8021","Edem2",0,0,0,0
"8022","Fbxl17",0,0,0,0
"8023","Herc1",0,0,0,0
"8024","X2900079G21Rik",0,0,0,0
"8025","Rnf112",0,0,0,0
"8026","Vezt",0,0,0,0
"8027","Mgat4c",0,0,0,0
"8028","Stk38l",0,0,0,0
"8029","Rap2a",0,0,1,0
"8030","Sult2b1",0,0,0,0
"8031","Ralgapb",0,0,0,0
"8032","Arfgap2",0,0,0,0
"8033","Syt9",0,0,0,0
"8034","Samd9l",1,0,0,0
"8035","Kcnip3",0,0,0,1
"8036","Snrpb2",1,0,0,0
"8037","Sema6c",0,0,0,0
"8038","Efr3a",0,0,0,0
"8039","Gpr34",0,0,0,0
"8040","Jkamp",0,0,0,0
"8041","Setd1a",0,0,0,0
"8042","Slc5a6",0,0,0,0
"8043","Ubxn4",0,0,0,1
"8044","Mdm4",0,0,0,0
"8045","Tet3",0,0,0,0
"8046","Dgcr6",0,0,0,0
"8047","Tmem11",0,0,0,1
"8048","Prmt2",0,0,0,0
"8049","Pkn2",0,0,0,0
"8050","Ythdc2",0,0,0,0
"8051","Armcx1",0,0,0,0
"8052","Cbln1",0,0,0,0
"8053","Vti1b",0,1,0,0
"8054","Ash2l",0,0,0,0
"8055","Insr",0,0,0,0
"8056","Pagr1a",0,0,0,1
"8057","Tor1b",0,0,0,0
"8058","Diap2",0,0,0,0
"8059","Mycn",0,0,1,1
"8060","Lrif1",0,0,0,0
"8061","Fam86",0,0,0,0
"8062","Pi4k2a",0,0,0,0
"8063","Zrsr2",0,0,0,0
"8064","Kcnab3",0,0,0,0
"8065","Slc29a2",0,0,0,0
"8066","Cxadr",0,0,0,0
"8067","Slc25a10",0,0,0,0
"8068","Ssbp3",0,0,0,0
"8069","Cby1",0,0,1,0
"8070","Rbm11",0,0,0,0
"8071","Cnot11",0,0,0,0
"8072","Rprml",1,0,1,1
"8073","Ikzf5",0,0,0,0
"8074","X2310067B10Rik",0,0,0,0
"8075","Eif3d",0,0,0,0
"8076","Tm9sf1",0,0,0,1
"8077","Zfp9",0,0,0,0
"8078","X4933432I09Rik",0,0,0,0
"8079","Wdr53",0,0,0,0
"8080","Lrrc38",0,0,0,0
"8081","Fbxo46",0,0,0,0
"8082","Cenpo",0,0,0,0
"8083","Ak5",1,0,1,0
"8084","Tagln",0,0,0,0
"8085","Dgcr14",0,0,0,0
"8086","X1110065P20Rik",0,0,0,0
"8087","Sgcd",0,0,0,0
"8088","Per2",0,0,0,0
"8089","Prkg1",0,0,0,0
"8090","Naa25",0,0,0,0
"8091","X3110001I22Rik",0,0,0,0
"8092","Med20",0,0,0,0
"8093","Setd8",0,0,0,0
"8094","Aff1",0,0,0,0
"8095","Lats1",0,0,0,0
"8096","Prdm2",0,0,0,0
"8097","Tank",0,0,0,0
"8098","Akr1c13",0,0,0,0
"8099","Rab3d",0,0,0,0
"8100","X6030419C18Rik",0,0,0,0
"8101","Bod1l",0,0,0,0
"8102","Sema5b",0,0,0,0
"8103","Fah",0,0,0,0
"8104","Nosip",0,0,0,0
"8105","Baz1b",0,0,0,0
"8106","Ccdc80",0,0,0,0
"8107","Mrps6",0,0,0,0
"8108","Ubash3b",1,1,1,1
"8109","Gsta4",0,0,0,0
"8110","Malsu1",0,0,0,0
"8111","Gstt3",1,0,1,0
"8112","Rps6ka4",0,0,0,0
"8113","Nckap5l",0,0,0,0
"8114","Inha",0,0,0,1
"8115","Trp53inp1",0,0,0,0
"8116","Vamp4",0,0,0,0
"8117","Pdlim7",0,0,0,0
"8118","Prcp",0,0,0,0
"8119","Rdh11",0,0,0,0
"8120","Vmo1",0,0,0,0
"8121","Lamtor2",0,0,0,0
"8122","Per1",0,0,0,0
"8123","Ppp1ca",0,0,0,1
"8124","Sqle",0,0,0,0
"8125","Dnajc9",0,0,0,0
"8126","Dgkg",0,0,0,0
"8127","Ctif",0,0,0,0
"8128","Mef2a",0,0,0,0
"8129","Serpine3",0,0,0,0
"8130","Pramef8",0,0,0,0
"8131","Narg2",0,0,0,0
"8132","Mrps18c",0,0,0,0
"8133","Spsb1",0,0,0,0
"8134","Trp53i13",0,0,0,0
"8135","Snx19",0,0,0,0
"8136","Rpgrip1l",0,0,0,0
"8137","Rbms2",0,0,0,0
"8138","Glt25d1",0,0,0,0
"8139","Ndufaf5",0,0,0,0
"8140","Alg13",0,0,0,0
"8141","Zbtb17",0,0,0,0
"8142","Tbc1d4",0,0,0,0
"8143","Map2k5",0,0,0,0
"8144","Ino80d",0,0,0,0
"8145","Zxdc",0,0,0,0
"8146","Bend7",0,0,0,0
"8147","Bad",0,0,0,0
"8148","Bean1",0,0,0,0
"8149","Neo1",0,0,0,0
"8150","Stac3",0,0,0,0
"8151","Chrm3",0,0,0,0
"8152","Rsrc1",0,0,0,0
"8153","Rbm20",0,0,0,0
"8154","Cdk8",0,0,0,0
"8155","Lztfl1",0,0,0,0
"8156","Zfp277",0,0,0,0
"8157","Ccdc130",0,0,0,0
"8158","Tcta",0,0,0,0
"8159","N4bp2l2",0,0,0,0
"8160","Cfp",0,0,0,0
"8161","Nrg3",0,0,0,0
"8162","Itfg3",0,0,0,0
"8163","Large",0,0,0,0
"8164","Fahd1",0,0,0,0
"8165","Usp40",0,0,0,0
"8166","Elovl6",0,0,0,0
"8167","Zdhhc8",0,0,1,1
"8168","Kif3b",0,0,0,0
"8169","X2310009A05Rik",0,0,0,0
"8170","B230120H23Rik",0,0,0,0
"8171","Lpcat3",0,0,0,0
"8172","Wnt9a",0,0,0,0
"8173","X2310069G16Rik",0,0,0,0
"8174","Fam171a1",0,0,0,0
"8175","Sumf1",0,0,0,0
"8176","Cald1",1,0,1,1
"8177","Adprm",0,0,0,0
"8178","Pm20d2",0,0,0,0
"8179","Pno1",0,0,0,0
"8180","Fam129b",0,0,0,0
"8181","AU022252",0,0,0,0
"8182","E130012A19Rik",0,0,0,0
"8183","Stambpl1",0,0,0,0
"8184","Terf2ip",0,0,0,0
"8185","Palm2",0,0,0,0
"8186","Nt5c2",0,0,0,1
"8187","Scamp3",0,0,0,0
"8188","Hdac6",0,0,0,0
"8189","Edc4",0,0,0,0
"8190","Plk5",0,0,0,0
"8191","Chuk",0,0,0,0
"8192","Fam149a",1,0,1,0
"8193","Ccdc126",0,0,0,0
"8194","Golga3",0,0,0,0
"8195","Uri1",0,0,0,0
"8196","Cradd",0,0,0,0
"8197","Dynlrb2",0,0,0,0
"8198","Pcdh11x",0,0,0,0
"8199","Slc22a5",0,0,0,0
"8200","Zfp773",0,0,0,0
"8201","Rtkn",0,0,0,0
"8202","Zbtb3",0,0,0,0
"8203","Tango2",0,0,0,0
"8204","Dyrk3",0,0,0,0
"8205","Zbtb1",0,0,0,0
"8206","Edem3",0,0,0,0
"8207","Phlpp2",0,0,0,0
"8208","Met",0,0,0,0
"8209","Hsd17b4",0,0,0,0
"8210","Nat6",0,0,0,0
"8211","Pin4",0,0,0,0
"8212","Fam184b",0,0,0,0
"8213","Krba1",0,0,0,0
"8214","Slc2a5",0,0,0,0
"8215","Raver2",0,0,0,0
"8216","Zfp280c",0,0,0,0
"8217","Lmo2",0,0,0,0
"8218","Commd10",0,0,0,0
"8219","Rnf169",0,0,0,1
"8220","Dstyk",0,0,0,0
"8221","Timp4",1,0,0,0
"8222","Dcun1d5",0,0,0,0
"8223","Mrpl54",0,0,0,0
"8224","Nkain4",0,0,0,0
"8225","Nudcd2",0,0,0,1
"8226","Ppp1r37",0,0,0,0
"8227","Hhatl",0,0,0,0
"8228","Fam20a",0,0,0,0
"8229","Galnt11",0,0,0,0
"8230","Gpr125",0,0,0,0
"8231","Reep5",0,0,0,0
"8232","Usp48",0,0,0,0
"8233","Vps25",0,0,0,0
"8234","Samd4",0,0,0,0
"8235","U2af1l4",0,0,0,0
"8236","Mus81",0,0,0,0
"8237","Wdr41",1,0,0,1
"8238","Orc3",0,0,0,0
"8239","Sytl2",0,0,0,0
"8240","Coro7",0,0,0,0
"8241","Tmem14a",0,0,0,1
"8242","Rnf128",0,0,0,0
"8243","Actn2",0,0,0,0
"8244","Wisp1",1,0,0,0
"8245","Pacrg",0,0,0,0
"8246","Dimt1",0,0,0,0
"8247","Rrs1",0,0,0,0
"8248","Tfam",0,0,0,0
"8249","Tst",1,0,0,1
"8250","Bbx",0,0,0,0
"8251","Bnip2",0,0,0,0
"8252","Tmeff2",0,0,1,1
"8253","Chmp6",0,0,0,0
"8254","Sult1d1",0,0,0,0
"8255","Cmbl",0,0,0,0
"8256","Zfp664",0,0,0,0
"8257","Dip2a",0,0,0,0
"8258","X9930104L06Rik",0,0,0,0
"8259","Pitpnm1",0,0,0,0
"8260","Sars2",0,0,0,0
"8261","Zfp202",0,0,0,0
"8262","Lmtk2",0,0,0,0
"8263","Fbxl5",0,0,0,0
"8264","Pou3f3",0,0,0,0
"8265","Gucd1",0,0,0,0
"8266","Bcl2",0,0,0,0
"8267","Csmd3",0,0,0,0
"8268","X1700052N19Rik",0,0,0,0
"8269","Gskip",0,0,0,0
"8270","Ing1",0,0,0,0
"8271","Ggps1",0,0,0,0
"8272","Wdr4",0,0,0,0
"8273","C4a",0,0,0,0
"8274","Trim62",0,0,0,0
"8275","Hexb",0,0,0,0
"8276","Top2b",0,0,0,0
"8277","Dus1l",0,0,0,0
"8278","Fam89b",0,0,0,0
"8279","Iars2",0,0,0,0
"8280","Tasp1",0,0,0,1
"8281","Dusp4",0,0,0,0
"8282","Furin",0,0,0,0
"8283","Vldlr",0,0,0,0
"8284","Heatr2",0,0,0,0
"8285","X3110001D03Rik",0,0,0,0
"8286","Pigm",1,0,0,0
"8287","Wash",0,0,0,0
"8288","Cpq",1,0,0,0
"8289","Tram1l1",0,0,0,0
"8290","Mast2",0,0,0,0
"8291","Hmgcll1",0,0,0,0
"8292","Ube2h",0,0,0,0
"8293","Haus6",0,0,0,0
"8294","Gpr3",0,0,0,0
"8295","Tatdn1",0,0,0,0
"8296","D8Ertd82e",0,0,0,0
"8297","Mrps10",0,0,0,0
"8298","Sphk2",0,0,0,0
"8299","Cadm1",0,0,0,0
"8300","Bahd1",0,0,0,0
"8301","Prps2",1,0,0,0
"8302","Thbs3",0,0,0,0
"8303","Ftsjd2",0,0,0,0
"8304","Kdm3b",0,0,0,0
"8305","Tbk1",0,0,0,0
"8306","Nemf",0,0,0,0
"8307","Eif6",0,0,0,0
"8308","X9130401M01Rik",0,0,0,0
"8309","Gga1",0,1,0,0
"8310","Nmd3",0,0,0,0
"8311","Ispd",0,0,0,0
"8312","Zfp352",0,0,0,0
"8313","Nfyb",0,0,0,0
"8314","Rbm15",0,0,0,0
"8315","Rpap3",0,0,0,0
"8316","Adamts1",0,0,0,0
"8317","Fundc2",0,0,0,0
"8318","Phf20l1",0,0,0,0
"8319","Aldh1a1",1,0,1,1
"8320","Mbd6",0,0,0,0
"8321","Zbtb39",0,0,0,0
"8322","Gpcpd1",0,0,0,0
"8323","Gtpbp2",1,0,0,0
"8324","Vrk1",0,0,0,0
"8325","Wdr17",0,0,0,1
"8326","Zfp84",0,0,0,0
"8327","Sgms1",0,0,0,0
"8328","Ppip5k2",0,0,0,1
"8329","Agap1",0,0,0,0
"8330","X2010111I01Rik",0,0,0,0
"8331","Kcnn1",0,0,0,0
"8332","Lypla1",0,0,1,0
"8333","Pam16",0,0,0,0
"8334","Tbc1d12",0,0,0,0
"8335","Diablo",0,0,0,0
"8336","Fnip2",0,0,0,0
"8337","Mpnd",0,0,0,0
"8338","Zfp235",0,0,0,0
"8339","BC056474",0,0,0,0
"8340","Cisd3",0,0,0,0
"8341","Ppp1r17",0,0,0,0
"8342","Zbed4",0,0,0,0
"8343","Ippk",0,0,0,0
"8344","Gimap6",0,0,0,0
"8345","Sdc1",0,0,0,0
"8346","Timm10b",0,0,0,0
"8347","Fzd7",1,0,0,0
"8348","Bbs7",0,0,0,0
"8349","Plekha6",1,0,0,0
"8350","Podxl",0,0,0,0
"8351","Ddx26b",0,0,0,0
"8352","Magoh",0,0,0,0
"8353","Mcl1",0,0,0,0
"8354","Psd2",0,0,0,0
"8355","Dcaf15",0,0,0,0
"8356","Ndor1",0,0,0,0
"8357","Abca3",0,0,0,0
"8358","B4galt3",0,0,0,0
"8359","Klf4",0,0,0,0
"8360","Golm1",0,0,0,0
"8361","Pdlim3",0,0,0,0
"8362","Chpf2",0,0,0,0
"8363","Pgs1",0,0,0,0
"8364","Bckdha",0,0,0,0
"8365","Gm6607",0,0,0,0
"8366","Helz",0,0,0,0
"8367","Nol4",0,0,0,0
"8368","Nek6",0,0,0,0
"8369","Invs",0,0,0,0
"8370","C030046E11Rik",0,0,0,0
"8371","Gpr62",0,0,0,0
"8372","Gpr89",0,0,0,0
"8373","Bzw1",0,0,0,0
"8374","B3galt6",0,0,0,0
"8375","Phf6",0,0,0,0
"8376","Tab3",0,0,0,0
"8377","Bcar3",1,0,1,1
"8378","Akirin2",0,0,0,0
"8379","Ngly1",0,0,0,0
"8380","Inadl",0,0,1,0
"8381","Zfp954",0,0,0,0
"8382","Fgd6",0,0,0,0
"8383","Pank1",0,0,0,1
"8384","Ints8",0,0,0,0
"8385","Prkd1",0,0,0,0
"8386","Spred2",0,0,0,0
"8387","H2.M3",0,0,0,0
"8388","Taok2",0,0,0,0
"8389","Bco2",0,0,0,1
"8390","Pot1a",0,0,0,0
"8391","Tpbg",0,0,0,0
"8392","Gm16973",0,0,0,0
"8393","Sgce",1,0,0,0
"8394","Tmem88",0,0,0,0
"8395","Pibf1",0,0,0,0
"8396","Prkg2",0,0,0,0
"8397","Fmo1",1,0,1,1
"8398","Soga3",0,0,0,0
"8399","Acp1",0,0,0,0
"8400","Cpox",0,0,0,0
"8401","Med21",0,0,0,0
"8402","Ppp1r35",0,0,0,0
"8403","Akt1s1",0,0,0,0
"8404","Tox",0,0,0,0
"8405","Tapbp",0,0,0,0
"8406","Plekhm1",0,0,0,0
"8407","Wdfy3",0,0,0,0
"8408","Atp9b",0,0,0,0
"8409","Cyp4f13",0,0,0,0
"8410","Heatr5a",0,0,0,0
"8411","Casp9",0,0,0,0
"8412","Ncrna00086",0,0,0,0
"8413","Pfkfb4",0,0,0,0
"8414","Hcfc1r1",0,0,0,0
"8415","Syt12",0,0,0,0
"8416","Thap2",0,0,0,0
"8417","Trip6",0,0,0,0
"8418","Elp6",0,0,0,0
"8419","Sap30",0,0,0,0
"8420","X1700028K03Rik",0,0,0,0
"8421","Dnd1",0,0,0,0
"8422","Ccdc77",0,0,0,0
"8423","Ap3m1",0,0,0,0
"8424","Rab11fip2",0,0,0,0
"8425","Cers4",0,0,0,1
"8426","Sh3rf3",0,0,0,0
"8427","Scand1",0,0,0,0
"8428","Erap1",0,0,0,0
"8429","Qtrtd1",0,0,0,0
"8430","Ppp1r14b",0,0,0,0
"8431","Lcorl",0,0,0,0
"8432","Lamtor5",0,0,0,0
"8433","Sft2d1",0,0,0,0
"8434","St6gal1",0,0,0,0
"8435","Cabin1",0,0,0,1
"8436","Cpne5",0,0,0,0
"8437","Pcdh19",0,0,0,0
"8438","Iffo2",0,0,0,0
"8439","Jakmip3",0,0,0,0
"8440","Ntmt1",0,0,0,0
"8441","Csrnp2",0,0,0,0
"8442","Tada3",0,0,0,0
"8443","Bach2",0,0,0,0
"8444","Mrps18b",0,0,0,0
"8445","Zdhhc2",1,0,1,1
"8446","Ttc17",0,0,0,0
"8447","Osgep",1,0,0,0
"8448","Phf13",0,0,0,0
"8449","Alg12",0,0,0,0
"8450","Zfp623",0,0,0,0
"8451","Vash1",0,0,0,0
"8452","Pex1",0,0,0,0
"8453","Acer3",0,0,0,0
"8454","Rhot2",0,0,0,1
"8455","Pnpo",0,0,0,0
