"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"822","ECH1",0,0,0,1
"823","RPL23",1,0,0,0
"824","MPI",0,0,0,0
"825","MYH9",0,0,0,0
"826","GNAS",0,0,1,1
"827","GOLGA8B",1,0,0,1
"828","PTPRU",0,0,0,0
"829","ETNK1",0,0,0,1
"830","SPIRE1",0,0,0,1
"831","RPL28",1,0,1,1
"832","HSPA5",0,0,0,0
"833","FAM177A1",0,0,0,0
"834","NDUFB9",0,0,0,0
"835","KLHDC9",0,0,0,1
"836","FO538757.2",0,0,0,0
"837","RPS27A",0,0,0,1
"838","RPLP1",1,0,1,1
"839","PHC3",0,0,0,0
"840","COL3A1",1,1,1,1
"841","RTN4RL1",0,0,0,0
"842","MMP11",0,0,1,1
"843","UQCC3",0,0,0,0
"844","HMGA1",0,0,0,0
"845","MOB1A",0,0,0,1
"846","RCN2",0,0,0,1
"847","HDAC11",0,0,0,0
"848","PPP1R14D",0,0,0,0
"849","GBAS",0,0,0,1
"850","NFAT5",0,0,0,0
"851","NDUFA1",0,0,0,0
"852","RTCB",0,0,0,1
"853","DMKN",0,0,0,1
"854","RUFY2",0,0,0,0
"855","CHD1L",0,0,0,0
"856","CD9",0,0,0,0
"857","VSTM2L",0,0,0,0
"858","RPS12",0,1,0,0
"859","WDFY2",0,0,0,0
"860","FAM118B",0,0,0,0
"861","CASP8AP2",0,0,0,0
"862","G3BP2",0,0,0,1
"863","APTX",0,0,0,0
"864","PURB",0,0,0,0
"865","ARHGAP29",0,0,0,1
"866","SLC25A3",0,0,0,0
"867","SF3B1",0,0,0,1
"868","UBA3",0,0,0,1
"869","RPL5",1,0,0,1
"870","DYNC2H1",0,0,0,0
"871","PPIE",0,0,0,0
"872","SUPT6H",0,0,0,0
"873","AKAP7",0,0,0,0
"874","NFE2L3",0,0,0,0
"875","FIBIN",0,0,0,0
"876","DNASE2",0,0,0,1
"877","TRAPPC5",0,0,0,1
"878","HADHA",0,0,0,0
"879","FBRS",0,0,0,1
"880","BCAR3",0,0,0,0
"881","PCMTD2",0,0,0,0
"882","CAP1",0,0,0,1
"883","RC3H2",0,0,0,1
"884","VAMP8",0,0,0,1
"885","SYNRG",0,0,0,0
"886","GGNBP2",0,0,0,1
"887","ERBB3",0,0,0,0
"888","MLF1",0,0,0,1
"889","EEF1D",0,0,1,1
"890","POLR3E",0,0,0,0
"891","PGAP3",0,0,0,0
"892","S100A9",0,0,0,0
"893","MGP",1,0,1,1
"894","CHMP3",0,0,0,1
"895","TPM2",0,0,0,1
"896","AUP1",0,0,0,0
"897","CDKN2C",0,0,0,0
"898","COX4I1",0,0,0,0
"899","ASNA1",0,0,0,1
"900","NDUFA11",0,0,1,0
"901","MTRNR2L1",0,0,0,0
"902","ARHGAP23",0,0,0,1
"903","UBE2B",0,0,0,1
"904","RPL23A",0,0,0,0
"905","FTL",1,1,1,1
"906","PTCD1",0,0,0,0
"907","RGMB",0,0,0,0
"908","TMED2",0,0,0,1
"909","RPL18",0,0,0,1
"910","WAC",0,0,0,1
"911","GIGYF2",0,0,0,0
"912","MALAT1",0,0,0,0
"913","ZNF407",0,0,0,0
"914","MRFAP1",0,0,0,1
"915","UHMK1",0,0,0,1
"916","FBL",0,0,0,0
"917","PTBP1",0,0,0,0
"918","LAMP3",0,0,0,0
"919","EDEM3",0,0,0,1
"920","PPP1R9A",0,0,0,0
"921","BCL2L1",0,0,0,0
"922","RNF19A",0,0,0,1
"923","SERF2",0,0,1,0
"924","RGPD5",0,0,0,1
"925","NETO2",0,0,0,0
"926","PROK2",0,0,0,0
"927","UBE2R2",0,0,0,1
"928","PLEKHS1",0,0,0,1
"929","PLOD3",0,0,0,0
"930","TMEM147",1,0,0,1
"931","ZBTB42",0,0,0,0
"932","KIAA0355",0,0,0,0
"933","SLC44A2",0,0,0,1
"934","PMVK",0,0,0,0
"935","CD46",0,0,0,1
"936","MXRA8",0,0,0,0
"937","QSOX1",0,0,0,0
"938","ARHGAP35",0,0,0,1
"939","NUPR1",0,0,0,1
"940","SLC25A16",0,0,0,1
"941","ABHD8",0,0,0,0
"942","MBOAT7",1,0,0,0
"943","CD52",0,0,0,1
"944","FAM111A",0,0,0,0
"945","REPIN1",0,0,0,1
"946","MCAM",0,0,0,0
"947","IMMP1L",0,0,0,0
"948","EPHX1",0,0,0,1
"949","BCLAF1",0,0,0,1
"950","RNF144A",0,0,0,0
"951","ITGB5",0,0,0,0
"952","TMEM97",0,0,0,0
"953","SDHD",0,0,0,1
"954","MICAL3",0,0,0,1
"955","ASMTL",0,0,0,0
"956","UBXN4",0,0,0,1
"957","IQGAP3",0,0,0,0
"958","ACTL6A",0,0,0,0
"959","BZW1",0,0,0,1
"960","VDAC2",0,0,0,1
"961","ING3",0,0,0,0
"962","SP4",0,0,0,0
"963","VPS51",0,0,0,0
"964","TPT1",0,0,0,0
"965","CEP44",0,0,0,0
"966","ASAH1",0,0,0,1
"967","BRINP2",0,0,0,0
"968","SLC39A9",0,0,0,1
"969","LEMD2",0,0,0,1
"970","P2RY11",0,0,0,1
"971","SSBP2",0,0,0,0
"972","SRSF3",0,0,0,1
"973","CHCHD2",1,1,1,0
"974","CCDC136",0,0,0,0
"975","NME3",0,0,0,0
"976","VRK3",0,0,0,0
"977","NME1.NME2",0,0,0,0
"978","NEGR1",0,0,0,0
"979","GUK1",0,0,0,0
"980","ULK1",0,0,0,0
"981","GOLM1",0,0,0,1
"982","CEP70",0,0,0,1
"983","HEXA",0,0,0,0
"984","C11orf58",0,0,0,1
"985","ACOT13",0,0,0,1
"986","ISOC2",1,0,0,1
"987","PPP4C",0,0,0,0
"988","HSD17B3",0,0,0,0
"989","HLA.DPB1",0,0,1,1
"990","LOX",0,0,1,1
"991","DPAGT1",0,0,0,1
"992","MIEN1",0,0,1,1
"993","CDK8",0,0,0,0
"994","TNFRSF12A",0,0,0,1
"995","MRPS21",0,0,0,0
"996","CDCA5",0,0,0,0
"997","PAIP2",0,0,0,1
"998","HMOX1",0,0,0,0
"999","RP11.2C24.9",0,0,0,0
"1000","AP2B1",0,0,0,1
"1001","SSR3",0,0,0,0
"1002","STK40",0,0,0,0
"1003","TRMT10C",0,0,0,1
"1004","C1QA",0,0,1,1
"1005","APOD",1,0,1,1
"1006","TMEM184B",0,0,0,1
"1007","TM4SF1",0,0,0,1
"1008","RPS19",1,0,1,1
"1009","ADAM9",1,0,0,1
"1010","TRIM65",0,0,0,0
"1011","PATL1",0,0,0,0
"1012","NECAP2",0,0,0,0
"1013","RHBDD2",0,0,0,1
"1014","RPL7A",0,0,0,0
"1015","WAPAL",0,0,0,1
"1016","ALDOA",0,0,1,1
"1017","THRAP3",0,0,0,1
"1018","BTBD10",0,0,0,0
"1019","MIDN",0,0,0,0
"1020","NUDT7",0,0,0,0
"1021","YWHAQ",0,0,0,1
"1022","YTHDF3",0,0,0,1
"1023","ABR",0,0,0,0
"1024","PILRA",0,0,0,0
"1025","ACSL4",0,0,0,1
"1026","VDAC1",0,0,0,1
"1027","CALD1",0,0,1,1
"1028","BLCAP",0,0,0,1
"1029","CDS1",0,0,0,0
"1030","SSH2",0,0,0,0
"1031","EFNA1",0,0,0,1
"1032","PDZD8",0,0,0,0
"1033","ARL17B",0,0,0,0
"1034","PEX13",0,0,0,0
"1035","IKBKG",0,0,0,0
"1036","DDX60",0,0,0,0
"1037","DNAJB5",0,0,0,0
"1038","PREB",0,0,0,0
"1039","TCIRG1",0,0,0,0
"1040","CACYBP",0,0,0,1
"1041","PEBP1",0,0,0,1
"1042","IGFBP4",0,0,0,0
"1043","ANO6",0,0,0,1
"1044","ANO10",0,0,0,0
"1045","LAPTM5",0,0,0,1
"1046","ITGB2",0,0,0,1
"1047","TMA7",1,0,0,1
"1048","CDK2AP1",0,0,0,1
"1049","UGP2",0,0,0,1
"1050","MRPL18",0,0,0,1
"1051","SLC43A1",0,0,0,0
"1052","SLC2A4RG",0,0,0,0
"1053","PSMA6",0,0,0,0
"1054","CAPN2",0,0,0,1
"1055","GDF11",0,0,0,0
"1056","RPS11",0,0,1,1
"1057","GJA1",0,0,1,1
"1058","TMEM119",0,0,0,0
"1059","LAMTOR2",0,0,0,0
"1060","SRA1",0,0,0,0
"1061","MAGEF1",0,0,0,1
"1062","HAUS2",0,0,0,0
"1063","CYP2J2",0,0,0,0
"1064","RCHY1",0,0,0,0
"1065","SH3BGRL",1,0,1,1
"1066","ZMYM3",0,0,0,0
"1067","FAM120A",0,0,0,0
"1068","SLC38A2",0,0,1,1
"1069","ZNF527",0,0,0,0
"1070","SECTM1",0,0,0,0
"1071","PTPRO",0,0,0,0
"1072","DDAH1",0,0,0,1
"1073","FXYD5",0,0,0,1
"1074","NAP1L4",0,0,0,1
"1075","TRMT11",0,0,0,0
"1076","TAPBP",0,0,0,0
"1077","NFIB",0,0,0,0
"1078","IGSF8",0,0,0,0
"1079","ACP5",0,0,0,0
"1080","YY1",0,0,0,0
"1081","WDR5",0,0,0,1
"1082","TMSB4X",0,1,1,1
"1083","TRAF4",0,0,0,1
"1084","TPR",0,0,0,0
"1085","PDLIM7",0,0,0,1
"1086","SMU1",0,0,0,0
"1087","NUP188",0,0,0,0
"1088","GLMP",0,0,0,0
"1089","RPL17",0,0,0,0
"1090","GRB7",0,0,0,1
"1091","SFRP4",0,0,0,1
"1092","EEF1A1",0,0,1,1
"1093","SORBS3",0,0,0,1
"1094","ZNF714",0,0,0,0
"1095","NCK2",0,0,0,1
"1096","MLPH",0,0,0,1
"1097","SH3BGRL3",0,0,0,1
"1098","ZNF740",0,0,0,0
"1099","TIMM23",0,0,0,1
"1100","LY6E",0,0,1,0
"1101","MAL2",1,0,1,1
"1102","FAM214A",0,0,0,1
"1103","PFN2",0,0,0,1
"1104","MAGIX",0,0,0,0
"1105","BZRAP1",0,0,0,0
"1106","JKAMP",0,0,0,1
"1107","GDPD5",0,0,0,0
"1108","CREBZF",0,0,0,1
"1109","PSMD6",0,0,0,1
"1110","SLC2A6",0,0,0,0
"1111","LAGE3",0,0,0,0
"1112","TGDS",0,0,0,0
"1113","MZT2B",1,0,0,1
"1114","TNKS1BP1",0,0,0,1
"1115","TMUB2",0,0,0,1
"1116","FAM195A",0,0,0,0
"1117","PDE6B",0,0,0,0
"1118","SLC1A1",0,0,0,0
"1119","GINS2",0,0,0,0
"1120","CRAT",0,0,0,0
"1121","CNNM4",0,0,0,0
"1122","SFPQ",1,0,0,1
"1123","PSME2",0,0,0,1
"1124","ZFP14",0,0,0,0
"1125","CLTC",0,0,0,1
"1126","UBC",0,0,0,0
"1127","SDCBP",0,0,0,1
"1128","IL17D",0,0,0,0
"1129","ACSL1",0,0,0,1
"1130","ECHS1",0,0,0,0
"1131","PPTC7",0,0,0,0
"1132","NFASC",0,0,0,0
"1133","PERP",0,0,0,0
"1134","BAMBI",1,0,1,1
"1135","ENSA",1,0,1,1
"1136","SARAF",0,0,0,1
"1137","HIGD2A",0,0,0,0
"1138","FAM195B",0,0,0,1
"1139","PABPN1",0,0,0,1
"1140","KDM1A",0,0,0,0
"1141","PTGFRN",0,0,0,1
"1142","FLOT2",0,0,0,0
"1143","SENP7",0,0,0,0
"1144","CYHR1",0,0,0,1
"1145","SEZ6L2",0,0,0,0
"1146","BCCIP",0,0,0,0
"1147","CRNKL1",0,0,0,0
"1148","TIMM21",0,0,0,0
"1149","GRAMD1C",0,0,0,0
"1150","NT5C3A",0,0,0,1
"1151","JADE2",0,0,0,0
"1152","MPZL1",0,0,0,1
"1153","AC010642.1",0,0,0,0
"1154","MED14",0,0,0,1
"1155","SLC25A24",0,0,0,1
"1156","RPL22",0,0,0,0
"1157","HM13",0,0,0,0
"1158","BGN",0,0,0,0
"1159","CXCL12",1,0,1,1
"1160","MARCH7",0,0,0,0
"1161","FBXW4",0,0,0,1
"1162","POM121C",0,0,0,1
"1163","RS1",0,0,0,0
"1164","LRRC32",0,0,0,1
"1165","MAX",0,0,0,1
"1166","MAGI1",0,0,0,0
"1167","GLUL",0,0,0,0
"1168","IGFBP5",1,1,1,1
"1169","CSDE1",0,0,0,1
"1170","CCDC6",0,0,0,1
"1171","CERS4",0,0,0,0
"1172","A2M",1,0,1,1
"1173","SASH1",0,0,0,1
"1174","EEF1E1",0,0,0,0
"1175","NAAA",0,0,0,0
"1176","PDK2",0,0,0,0
"1177","ATP5G3",0,0,0,1
"1178","CD24",1,1,1,1
"1179","COPG2",0,0,0,0
"1180","NUDCD3",0,0,0,0
"1181","CDC14A",0,0,0,0
"1182","ARL6IP1",0,0,0,0
"1183","IER2",0,0,0,0
"1184","ZEB2",0,0,0,0
"1185","ACOT2",0,0,0,0
"1186","RAB21",0,0,0,1
"1187","CBX1",0,0,0,1
"1188","TRIM25",0,0,0,0
"1189","DGCR6",0,0,0,0
"1190","EPAS1",0,0,0,1
"1191","RPL37",0,1,0,1
"1192","MAP9",0,0,0,1
"1193","TACSTD2",0,0,0,1
"1194","AREL1",0,0,0,0
"1195","AES",1,0,0,0
"1196","RBBP6",0,0,0,1
"1197","LAMP5",0,0,0,0
"1198","CLDN7",0,0,0,0
"1199","TRMT112",0,0,0,1
"1200","C12orf29",0,0,0,0
"1201","TCN2",0,0,0,0
"1202","SELM",0,0,1,1
"1203","COL13A1",0,0,0,0
"1204","TIMP1",0,0,0,1
"1205","HP1BP3",0,0,0,0
"1206","NR3C2",0,0,0,0
"1207","PPP5C",0,0,0,1
"1208","TFDP2",0,0,0,1
"1209","CST1",1,0,1,1
"1210","ABHD17A",0,0,0,1
"1211","KHDRBS1",0,0,0,1
"1212","EIF3E",0,0,0,1
"1213","USP3",0,0,0,0
"1214","PSMB5",0,0,0,1
"1215","LAMB2",0,0,0,1
"1216","STAT6",0,0,0,0
"1217","POMZP3",0,0,0,0
"1218","EZR",0,0,0,1
"1219","AP1S1",0,0,0,0
"1220","IDNK",0,0,0,0
"1221","BTG2",0,0,0,1
"1222","DNAJB1",0,0,0,1
"1223","CYBRD1",0,0,0,1
"1224","ATP6V0D1",0,0,0,0
"1225","POTEE",0,0,0,1
"1226","TPM4",0,0,1,1
"1227","FAP",0,0,0,1
"1228","SERPINF1",1,0,0,1
"1229","PER1",0,0,0,0
"1230","GMPS",0,0,0,1
"1231","DPT",0,0,0,0
"1232","DCN",1,1,1,1
"1233","NUTF2",0,0,0,1
"1234","EIF3G",0,0,0,0
"1235","C7orf26",0,0,0,0
"1236","HN1",0,0,0,0
"1237","VCP",0,0,0,0
"1238","ZC2HC1A",0,0,0,0
"1239","MRPL41",0,0,0,0
"1240","AP2A2",0,0,0,0
"1241","ISCU",0,0,0,0
"1242","NUSAP1",0,0,0,0
"1243","REEP4",0,0,0,0
"1244","QRICH1",0,0,0,0
"1245","THY1",0,0,0,0
"1246","LMAN2",0,0,0,0
"1247","RPS27",1,0,1,1
"1248","TFE3",0,0,0,0
"1249","RAC1",0,0,0,0
"1250","PPP1R12C",0,0,0,0
"1251","STOML2",0,0,0,1
"1252","UBA52",1,0,0,0
"1253","DHPS",0,0,0,0
"1254","HID1",0,0,0,1
"1255","CTSD",0,0,1,1
"1256","CDKN1C",0,0,0,0
"1257","ISG15",0,0,0,0
"1258","FAM134B",0,0,0,0
"1259","RPL10",1,0,1,1
"1260","SDC1",0,0,0,0
"1261","PLCG1",0,0,0,1
"1262","DDX1",0,0,0,1
"1263","CLSTN1",0,0,0,1
"1264","PBX1",0,0,0,1
"1265","PRKCD",0,0,0,1
"1266","TM9SF3",0,0,0,1
"1267","MTMR12",0,0,0,1
"1268","NCL",0,0,0,0
"1269","RPL4",0,0,0,0
"1270","GPRC5A",0,0,0,1
"1271","KCNK1",0,0,0,0
"1272","AEBP1",1,1,1,1
"1273","RAB18",0,0,0,1
"1274","HMGB1",0,0,0,1
"1275","LRRC59",0,0,0,0
"1276","ZNF471",0,0,0,0
"1277","CORO1A",0,0,0,0
"1278","SIPA1L3",1,0,0,1
"1279","MARC2",0,0,0,0
"1280","ZNF653",0,0,0,0
"1281","RBMS3",0,0,0,0
"1282","WFDC2",0,0,1,1
"1283","FRMD8",0,0,0,0
"1284","CC2D1B",0,0,0,0
"1285","PSMA7",0,0,0,1
"1286","AC113404.1",0,0,0,1
"1287","IMPAD1",0,0,0,1
"1288","C19orf24",0,0,0,0
"1289","TIMM17B",0,0,0,0
"1290","RANBP2",1,0,0,1
"1291","ATP5EP2",1,1,0,1
"1292","SRSF6",0,0,0,1
"1293","APBB2",0,0,0,0
"1294","CIPC",0,0,0,0
"1295","ZNF704",0,0,0,0
"1296","ATXN10",0,0,0,1
"1297","DHFR",0,0,0,0
"1298","ECSIT",0,0,0,0
"1299","DDX3X",0,0,0,1
"1300","PCBP1",0,0,0,0
"1301","ABAT",0,0,0,0
"1302","NMB",0,0,0,0
"1303","LRP10",0,0,0,0
"1304","SHROOM2",0,0,0,0
"1305","CDR2L",0,0,0,0
"1306","XRN1",0,0,0,0
"1307","FANCI",0,0,0,0
"1308","DST",0,0,0,1
"1309","DERL1",0,0,0,1
"1310","GATAD2A",0,0,0,0
"1311","MIF",1,0,1,1
"1312","MAZ",0,0,0,1
"1313","EIF2B5",0,0,0,1
"1314","IFI44",0,0,0,0
"1315","TAGLN2",0,0,1,0
"1316","SRD5A3",0,0,0,1
"1317","EWSR1",0,0,0,0
"1318","FLNB",0,0,0,1
"1319","CYB5R2",0,0,0,0
"1320","ARCN1",1,0,0,1
"1321","PCSK6",0,0,0,0
"1322","LAMB1",0,0,0,1
"1323","RASAL2",0,0,0,0
"1324","GTPBP6",0,0,0,0
"1325","PTPN21",0,0,0,0
"1326","PHB",0,0,0,0
"1327","ATP6V0B",0,0,0,0
"1328","ATG101",0,0,0,0
"1329","EIF3A",0,0,0,1
"1330","C16orf89",0,0,1,1
"1331","RP11.231C14.4",0,0,0,1
"1332","RPL6",0,0,0,0
"1333","MCOLN1",0,0,0,0
"1334","SRPRB",0,0,0,1
"1335","MFNG",0,0,0,0
"1336","UQCC1",0,0,0,1
"1337","NET1",0,0,0,1
"1338","CANX",0,0,0,1
"1339","PPP1R12A",0,0,0,1
"1340","GSTO1",0,0,0,0
"1341","SDHA",0,0,0,1
"1342","DNM2",1,0,0,1
"1343","HNRNPA3",0,0,0,0
"1344","GSS",0,0,1,1
"1345","HACD2",0,0,0,1
"1346","ARFIP1",0,0,0,0
"1347","CPE",1,0,0,1
"1348","IRF6",0,0,0,1
"1349","C3orf14",0,0,0,1
"1350","ALYREF",0,0,0,0
"1351","LUM",1,1,1,1
"1352","TMEM203",0,0,0,0
"1353","SSH3",0,0,0,0
"1354","ACP1",0,0,0,1
"1355","SYMPK",0,0,0,0
"1356","GLRX5",0,0,0,1
"1357","SFT2D1",0,0,0,1
"1358","GAS1",0,0,0,1
"1359","FAM120C",0,0,0,0
"1360","TMEM30B",0,0,0,1
"1361","ADGRF5",0,0,0,0
"1362","ST13",0,0,0,0
"1363","ITM2B",0,0,0,0
"1364","LSP1",0,0,0,0
"1365","FMOD",0,0,0,1
"1366","SC5D",0,0,0,1
"1367","MYL12A",0,0,0,1
"1368","HLA.A",0,0,1,0
"1369","NFKB1",0,0,0,1
"1370","ARL2",0,0,0,0
"1371","B2M",1,1,1,1
"1372","RPS6KB2",0,0,0,0
"1373","SNW1",0,0,0,0
"1374","TBC1D9",0,0,0,1
"1375","CD59",1,0,0,1
"1376","ZNF579",0,0,0,0
"1377","FDPS",0,0,0,0
"1378","CST4",1,0,1,1
"1379","ST14",0,0,0,1
"1380","C15orf48",0,0,0,1
"1381","NBEAL1",0,0,0,1
"1382","FAM107B",0,0,0,1
"1383","MLLT10",0,0,0,0
"1384","DYRK4",0,0,0,0
"1385","HILPDA",0,0,0,1
"1386","EPHA10",0,0,0,0
"1387","POGZ",0,0,0,1
"1388","TOB1",0,0,0,1
"1389","TAP1",0,0,0,1
"1390","TMEM59",0,0,0,1
"1391","FMN1",0,0,0,0
"1392","RNPC3",0,0,0,0
"1393","YIPF1",0,0,0,0
"1394","RFC2",0,0,0,1
"1395","CRLS1",0,0,0,1
"1396","CNN1",0,0,0,0
"1397","AK3",0,0,0,0
"1398","CD36",0,0,0,0
"1399","ZNF24",0,0,0,1
"1400","PRDX6",0,0,0,0
"1401","AIFM1",0,0,0,1
"1402","ETF1",0,0,0,1
"1403","RPS13",0,0,0,0
"1404","FAM126A",0,0,0,0
"1405","MUC20",0,0,0,0
"1406","CFLAR",0,0,0,0
"1407","KCTD10",0,0,0,1
"1408","DHX9",0,0,0,1
"1409","SYTL1",0,0,0,0
"1410","IRF2BPL",1,0,0,0
"1411","HTATSF1",0,0,0,1
"1412","KRT8",1,0,0,0
"1413","NDUFS6",1,0,0,0
"1414","GABARAP",0,0,0,0
"1415","RRAS",0,0,0,0
"1416","C1orf56",0,0,0,0
"1417","TMX2",0,0,0,0
"1418","GOT1",0,0,0,0
"1419","ANXA6",0,0,0,0
"1420","CRABP2",0,0,1,1
"1421","ZDHHC21",0,0,0,0
"1422","PLEKHM1",0,0,0,0
"1423","APP",0,0,0,0
"1424","RPL19",0,1,1,1
"1425","TCF25",0,0,0,0
"1426","ANXA4",0,0,0,1
"1427","IFIT2",0,0,0,0
"1428","OGFOD3",0,0,0,0
"1429","ACTL10",0,0,0,0
"1430","PCYOX1",0,0,0,1
"1431","ITGAV",0,0,0,0
"1432","HNRNPUL2",0,0,0,0
"1433","GTF2H5",0,0,0,1
"1434","MAP7",0,0,0,1
"1435","BLOC1S1",0,0,0,0
"1436","CHPF2",0,0,0,1
"1437","SNAI2",0,0,0,1
"1438","CAT",0,0,0,1
"1439","FLYWCH2",0,0,0,0
"1440","ZFP64",0,0,0,0
"1441","PLVAP",0,0,0,1
"1442","THOC7",0,0,0,1
"1443","PPDPF",0,0,0,1
"1444","RNF213",0,0,0,1
"1445","RPL29",1,0,1,1
"1446","SYF2",0,0,0,1
"1447","SPCS1",0,0,0,1
"1448","VWA9",0,0,0,0
"1449","DCAF15",0,0,0,0
"1450","ZNF622",0,0,0,0
"1451","FAM173B",0,0,0,0
"1452","HACL1",0,0,0,0
"1453","GNB2L1",0,0,1,1
"1454","SAT1",1,0,1,1
"1455","CECR1",0,0,0,0
"1456","ADPGK",0,0,0,0
"1457","FUBP1",0,0,0,1
"1458","TAGLN",0,0,0,0
"1459","EFHD1",0,0,0,1
"1460","RNASE6",0,0,0,0
"1461","ATP5B",0,0,1,1
"1462","CCND1",0,0,0,0
"1463","NAPEPLD",0,0,0,0
"1464","PAPSS2",0,0,1,1
"1465","PDE5A",0,0,0,0
"1466","PIP4K2A",0,0,0,0
"1467","HCFC1R1",0,0,0,0
"1468","ITGA9",0,0,0,0
"1469","CBWD1",0,0,0,1
"1470","NCAPH2",0,0,0,0
"1471","ZNF517",0,0,0,0
"1472","ACAD8",0,0,0,0
"1473","SOD1",0,0,0,1
"1474","SFXN4",0,0,0,0
"1475","CSNK1D",0,0,0,0
"1476","TIMM10B",0,0,0,0
"1477","CDC6",0,0,0,1
"1478","TET2",0,0,0,0
"1479","BHLHE41",0,0,0,1
"1480","SUSD3",0,0,0,1
"1481","GPC3",1,0,1,1
"1482","OGG1",0,0,0,0
"1483","FAM92A1",0,0,0,0
"1484","MAP4K5",0,0,0,1
"1485","STAT2",0,0,0,0
"1486","CDCP1",0,0,0,0
"1487","PPP1R1B",0,0,1,1
"1488","MTA1",0,0,0,1
"1489","SURF1",0,0,0,0
"1490","COL9A3",0,0,0,0
"1491","PDCD10",0,0,0,1
"1492","KRAS",0,0,0,1
"1493","IGFLR1",0,0,0,0
"1494","KPNA2",0,0,0,1
"1495","ASCL2",0,0,0,0
"1496","RGPD3",0,0,0,0
"1497","EDARADD",0,0,0,0
"1498","RNF187",0,0,0,1
"1499","SMIM22",0,0,0,0
"1500","OAT",0,0,0,1
"1501","LITAF",1,0,0,1
"1502","TM9SF2",0,0,0,1
"1503","MTMR9",0,0,0,0
"1504","JMJD1C",0,0,0,1
"1505","HNRNPH3",0,0,0,1
"1506","SPDEF",0,0,1,0
"1507","HIVEP1",0,0,0,0
"1508","JUNB",0,0,0,0
"1509","DEGS2",0,0,0,0
"1510","RAB25",0,0,0,0
"1511","PRRC1",0,0,0,1
"1512","MZT2A",0,0,0,0
"1513","NRSN2",0,0,0,0
"1514","TCEAL4",0,0,0,1
"1515","C7orf73",0,0,0,1
"1516","MBNL2",0,0,0,1
"1517","DCTPP1",0,0,0,1
"1518","COL7A1",0,0,0,0
"1519","CASP6",0,0,0,1
"1520","SNX17",0,0,0,1
"1521","SLC13A2",0,0,0,0
"1522","SLC27A4",0,0,0,0
"1523","RAB5A",0,0,0,1
"1524","PHYH",0,0,0,0
"1525","LIMA1",0,0,0,1
"1526","PLEKHG3",0,0,0,0
"1527","CREB3",0,0,0,0
"1528","SQLE",1,0,1,1
"1529","EHMT1",0,0,0,1
"1530","ZNF891",0,0,0,0
"1531","MTRNR2L12",0,1,0,0
"1532","SLC16A1",0,0,0,0
"1533","LSR",0,0,0,0
"1534","ADRBK2",0,0,0,0
"1535","MBD4",0,0,0,1
"1536","AKTIP",0,0,0,1
"1537","TMEM126A",0,0,0,1
"1538","MANBAL",0,0,0,0
"1539","WSB1",1,0,0,1
"1540","C1orf226",0,0,0,0
"1541","RPS14",1,0,1,1
"1542","ELK4",0,0,0,1
"1543","CFH",0,0,0,1
"1544","NSA2",1,0,0,1
"1545","AURKAIP1",1,0,0,1
"1546","MFSD7",0,0,0,0
"1547","RANBP9",0,0,0,1
"1548","AIFM3",0,0,0,0
"1549","ELOF1",0,0,1,0
"1550","POLR3C",0,0,0,0
"1551","PEX26",0,0,0,1
"1552","NPHP3",0,0,0,0
"1553","CGRRF1",0,0,0,0
"1554","MYEF2",0,0,0,1
"1555","PHRF1",0,0,0,0
"1556","ERF",0,0,0,1
"1557","MAP4K3",0,0,0,0
"1558","FARS2",0,0,0,0
"1559","CCNI",0,0,0,0
"1560","CNOT2",0,0,0,1
"1561","NVL",0,0,0,1
"1562","STT3B",0,0,0,1
"1563","UQCRFS1",0,0,0,1
"1564","SENP3",0,0,0,0
"1565","RPL27A",1,0,1,1
"1566","COX6A1",0,0,0,0
"1567","BTG1",0,0,0,1
"1568","YBX1",0,0,0,0
"1569","SPIDR",0,0,0,0
"1570","MRPL3",0,0,0,1
"1571","ATP13A3",0,0,0,1
"1572","GPR137",0,0,0,0
"1573","TGS1",0,0,0,0
"1574","MMP24",0,0,0,0
"1575","C14orf119",0,0,0,1
"1576","GYPC",0,0,0,0
"1577","NPIPB11",0,0,0,0
"1578","RPL15",0,0,0,0
"1579","NUDT5",0,0,0,1
"1580","IFNGR2",0,0,0,1
"1581","SEC61A1",0,0,0,0
"1582","NANS",0,0,0,0
"1583","SERP1",0,0,0,1
"1584","PIP5K1B",0,0,0,0
"1585","RXRA",0,0,0,0
"1586","HGSNAT",0,0,0,0
"1587","SDCCAG3",0,0,0,0
"1588","CRISP3",0,0,0,0
"1589","THAP5",0,0,0,1
"1590","HNRNPA2B1",0,0,1,1
"1591","SMYD4",0,0,0,0
"1592","ANTXR1",1,0,1,1
"1593","SNRPE",0,0,0,1
"1594","SERPING1",0,0,0,1
"1595","CNOT6",0,0,0,0
"1596","CFAP45",0,0,0,0
"1597","PSMC6",0,0,0,1
"1598","USB1",0,0,0,0
"1599","DEDD",0,0,0,1
"1600","PSMB3",0,0,0,0
"1601","SRGN",0,0,0,1
"1602","CAPZB",0,0,0,0
"1603","MED26",0,0,0,0
"1604","RPL9",1,0,0,1
"1605","RABL3",0,0,0,0
"1606","GGCT",0,0,1,1
"1607","CAPNS1",0,0,0,1
"1608","FABP5",0,0,1,1
"1609","PGM1",0,0,0,0
"1610","NDUFAF1",0,0,0,0
"1611","WSB2",0,0,0,1
"1612","MGEA5",1,0,0,1
"1613","IP6K2",0,0,0,0
